Id,Clau,Titol,Longitud,Latitud,Desapareguda,Bandol,TipusFossa,Notes,Font,Documentacio,HospMilitar,NumRestes,Municipi,Comarca,IdCategoria,Estudi_Ebre,Fitxa,Excavades,Data creació,Inicipublicacio,Georeferència,LIMADM_MUNICIPI,LIMADM COMARCA
161225,Fossa de Comadugla,Fossa de Comadugla,1.034449,41.977107,No,Republicà,Soldats,"Aquesta fossa és fruit de les morts produïdes en els combats que es produeixen entre el front del Pallars, el front del Segre (d’abril a desembre de 1938), i l’ofensiva final sobre Catalunya (23 de desembre de 1938). A partir de l'estudi documental de la Guerra Civil a Vilanova de Meià i de les informacions facilitades pels testimonis, la fossa estaria emplaçada a tocar d’un bosc, al sud del barranc de Comadugla, on hi ha un monòlit commemoratiu de la fossa. Hi hauria enterrats fins a vint-i-dos soldats republicans que, segons testimonis orals, van ser recollits i inhumats per infants i ancians del poble. A ""La Guerra Civil a Artesa de Segre i Comarca"", l’historiador Ferran Agustí declara que, el 27 de desembre de 1938, es lliuraren combats al cementiri de Vilanova i a la centraleta elèctrica de la Gàrzola. Relata com membres de l'exèrcit rebel van obligar als nens i ancians de Vilanova de Meià a enterrar els cadàvers de fins a trenta soldats republicans que havien estat afusellats després de rendir-se. L’abril de 2017, es va realitzar una primera prospecció per localitzar la fossa i a l’agost del mateix any, d’acord amb el Pla de fosses de la Generalitat, es va realitzar una prospecció arqueològica amb resultat negatiu. Es va avaluar una superfície d’uns 225 metres quadrats, es van obrir 13 sondejos manuals amb els que es va localitzar una trinxera, que es va excavar amb mitjans mecànics i seguiment arqueològic al llarg dels seus 40 metres. Malauradament no va ser possible localitzar cap dels individus.","GIRIBET, R.; REGUÉ, M. (coord.): La Guerra Civil a Artesa de Segre i Comarca. Ed. La Palanca, 2009. GALITÓ, P. (et altri): Les batalles del Segre i la Noguera Pallaresa. L’atac final contra Catalunya (abril-desembre del 1938). Pagès editors. Lleida, 2006. MEZQUIDA GENÉ, L.M.: La batalla del Segre: Repercusiones del Ebro en el oeste de Catalunya. Marcha por aragón, asedio y defensa de Lérida. Diputación Provincial de Tarragona. Tarragona, 1988. Fonts orals: Carles Almodòvar, veí de Vilanova de Meià.","Arxiu General Militar d'Àvila. ""Partes de operaciones""",,22,Vilanova de Meià,Noguera,Probable,Antiga,http://fossesirepressio.gencat.cat/ca/comadugla-vilanova-meia,Sí,,,"(41.977107, 1.034449)",122,15
125894,Cementiri El Perelló,Cementiri El Perelló,0.71920216,40.88143045,No,Republicà,Hospital Militar,"L'Hospital Militar ubicat al Perelló rebé ferits de la batalla de l'Ebre. Les primeres morts inscrites daten del 9 d'abril de 1938 i la darrera està datada del 3 d'octubre de 1938. Cal fer esment que al Registre Civil també consta l'existència d'una Clínica Antipalúdica núm.1, amb tres morts. Amb posterioritat a aquesta data també hi ha unes quantes inscripcions de defunció de soldats de l'exèrcit rebel.","Diari de Tarragona, 29/04/2003. Hervás i Puyal, Carles: Sanitat a Catalunya durant la República i la Guerra Civil. Tesi Doctoral no publicada, Universitat Pompeu Fabra, Barcelona, 2004. Solé i Barjau, Queralt. Els morts clandestins. Les fosses comunes de la Guerra Civil a Catalunya (1936-1939). Catarroja: Ed. Afers, 2009.",Registre Civil de El Perelló,"Hospital de Primera linia / Lloc de Socors Divisionari. Mas Segarra, al Burgà, a 8 Km del poble. Era el corresponent a la 11a Divisió republicana del V CE.",360 aprox.,"Perelló, el",Baix Ebre,Confirmada,Antiga,http://fossesirepressio.gencat.cat/ca/perello-cementiri,No,,,"(40.88143045, 0.71920216)",136,40
125934,Cementiri de Begues,Cementiri de Begues,1.92805767,41.32460306,No,Republicà,Soldats,Des de l'Ajuntament van informar de l'existència d'una fossa al cementiri de 16 soldats republicans morts i una dona provinents de l'hospital de sang ubicat durant la guerra.,,,,17,Begues,Baix Llobregat,Confirmada,Antiga,http://fossesirepressio.gencat.cat/ca/begues-cementiri,No,,,"(41.32460306, 1.92805767)",491,31
126270,Cementiri de Montardit,Cementiri de Montardit,1.11082077,42.37967046,No,,Civils,"Les víctimes foren veïns d'Escaló i Rialp. Els d'Escaló foren traslladats al cementiri de Montardit on els van matar. L'endemà foren enterrats al cementiri conjuntament amb els veïns de Rialp, morts a la Guixeta de Sort.","Fonts hemerogràfiques i bibliogràfiques: Gimeno, Manuel: Revolució, guerra i repressió al Pallars (1936-1939). Publicacions de l'Abadia de Montserrat, Barcelona 1987. Gimeno, Manuel; Creus, Jordi: Assassinats sense judici. Revista Sàpiens, núm. 25, novembre 2004. Barallat i Barés, Mercé: La repressió a la postguerra civil a Lleida (1938-1945). Publicacions de l'Abadia de Montserrat, Barcelona 1991. Barbal Gasset, Joaquim: Els fets de la Guerra Civil a Rialp. Memòries. Garsineu Edicions, Tremp 1996. Fonts orals: Josep Canal, de Montardit de Baix, testimoni directe. Joaquim Barbal, de Rialp, nebot d'una de les víctimes.","Arxiu Històric Comarcal de Sort. Jutjat de Primera Instància de Sort, Registre Civil.",,19,Sort,Pallars Sobirà,Confirmada,Antiga,http://fossesirepressio.gencat.cat/ca/montardit-de-baix-cementiri-montardit,No,,,"(42.37967046, 1.11082077)",334,2
126063,Cementiri d'Olesa de Montserrat,Cementiri d'Olesa de Montserrat,1.88737392,41.54241319,No,Republicà,Civils,"A Olesa de Montserrat, després de l'ocupació militar el 25 de gener de 1939, s'inicià una important repressió que portà a vàries persones a ser afusellades el dia 19 de febrer a Abrera i l'endemà a Olesa. Els morts d'Olesa foren inhumats al cementiri. El novembre de 2004 es dugué a terme l'intent de localització de la fossa per part de la UAB i l'ARMHC sense èxit. És possible que la mateixa hagi desaparegut.","Dueñas, Oriol: La violència dels uns i dels altres. La repressió de guerra i postguerra 1936-1945: el cas d'Olesa de Montserrat. Publicacions de l'Abadia de Montserrat, Barcelona 2007. Solé Sabaté, J.M; Villarroya i Font, J.: L'ocupació militar de Catalunya. Març 1938 - febrer 1939. L'Avenç, Barcelona 1987. Barroso, M. José: Fosses franquistes: desenterrar 65 anys de silenci a Olesa, a Accents XXI revista sociocultural. Olesa de Montserrat. Núm.5, primavera 2005. Gassiot Ballbè, E; Oltra Puigdomènech, J; Sintes Oliva, E: Recuperació de la memòria dels afusellaments de febrer de 1939 a Olesa de Montserrat. Informe preliminar de la intervenció al Cementiri Vell (Novembre 2004), Departament de Prehistòria de la UAB / Associació per la Recuperació de la Memòria Històrica de Catalunya Març de 2005",,,3 o 4,Olesa de Montserrat,Baix Llobregat,Probable,Antiga,http://fossesirepressio.gencat.cat/ca/olesa-de-montserrat-cementiri,Sí,,,"(41.54241319, 1.88737392)",699,31
126104,Cementiri d'Alta-Riba (Estaràs),Cementiri d'Alta-Riba (Estaràs),1.37814581,41.69207829,No,Ambdós bàndols,Soldats,"Des de Cervera la 82 Divisió va encaminar-se cap a Calaf, el seu següent objectiu. Hom situa en els indrets esmentats diverses fosses comunes recollides de font oral. Aquestes fosses coincideixen amb el pas de la Divisió franquista","Solé i Barjau, Queralt. Els morts clandestins. Les fosses comunes de la Guerra Civil a Catalunya (1936-1939). Catarroja: Ed. Afers, 2009.",Archivo General Militar de Ávila. Diari Operacions 82 div. Rebel,,Desconegut,Estaràs,Segarra,Probable,Antiga,http://fossesirepressio.gencat.cat/ca/estaras-cementiri-dalta-riba-estaras,No,,,"(41.69207829, 1.37814581)",882,19
126185,Cementiri de Banyoles,Cementiri de Banyoles,2.76511073,42.1283706,No,Republicà,Hospital Militar,"A Banyoles moriren sis soldats a l’encreuament de la carretera de Sant Miquel (al pont del Ras), un altre a la Barraca, a l’entrada de Banyoles i un més a Ca la Taneta (cantonada de l’actual carrer de la Llibertat amb el carrer del Canat). Tots aquests cadàvers van ser enterrats, el 8 de febrer de 1939, a la fossa comuna del cementiri de Banyoles. A més a més, al monestir de Sant Esteve de Banyoles, des de mitjans de 1938, s’hi va ubicar un hospital militar: la Clínica Militar núm. 3 de l’Agrupació Hospitals Militars de Girona. A l‘Hospital Militar de Banyoles hi van morir 108 soldats, dels quals 105 n’estan documentats i 3 sense identificar. Sabem que 71 d’aquests soldats van ser inhumats a la fossa comuna del cementiri de Banyoles.","Fonts hemerogràfiques i bibliogràfiques: SOLÉ, Q.: Els morts clandestins. Les fosses comunes de la Guerra Civil a Catalunya (1936-1939). Editorial Afers. Catarroja. Barcelona, 2008, pàg. 434. GALOFRÉ, J.; RUSTULLET, M.: Les fosses comunes al Pla de l’Estany (1936-1939). Consell Comarcal de Pla de l’Estany. 2009. Hervás i Puyal, Carles: Sanitat a Catalunya durant la República i la Guerra Civil. Tesi Doctoral no publicada, Universitat Pompeu Fabra, Barcelona, 2004","Centre d'Històrica Contemporània de Catalunya, recull de dades del Registre de Defuncions de Banyoles","Hospital d'evacuació o de reraguarda. Actualment existeix poca informació de l'hospital que va habilitar-se a Banyoles. Qui ha aprofundit més, fins el moment, ha estat en Carles Hervás, en la seva tesi doctoral.  Aquest ha documentat que la Clínica Militar de Banyoles començà a funcionar a mitjans de 1938, sota la direcció del traumatòleg Francesc Jimeno Vidal, i fou ubicada dins la població, al Monestir de Sant Esteve de Banyoles. S'inaugurà oficialment a principis de juny de 1938 i fou anomenada Clínica núm. 3 de l'Agrupació d'Hospitals Militars de Girona.",Desconegut,Banyoles,Pla de l'Estany,Probable,Antiga,http://fossesirepressio.gencat.cat/ca/banyoles-cementiri,No,,,"(42.1283706, 2.76511073)",57,11
126275,Prat de Gori,Prat de Gori,1.20233238,42.47486663,No,,Civils,"A finals d’abril de 1938 les tropes franquistes anaren a buscar a casa seva a diversos veïns de Llavorsí. En total 6 homes que foren morts al Prat de Gori, entre Rialb i Llavorsí, al costat de la carretera. La fossa fou oberta al mateix Prat. L'any 1988, amb motiu del 50è aniversari de la batalla de Baladredo, es col·locà una placa en memòria dels afusellats.","Fonts hemerogràfiques i bibliogràfiques: Gimeno, Manuel. Revolució, guerra i repressió al Pallars (1936-1939). Publicacions de l'Abadia de Montserrat. Barcelona 1987. Gimeno, Manuel; Creus Jordi. Assassinats sense judici. Revista Sàpiens, núm. 25. Novembre 2004. Barallat i Barés, Mercé. La repressió a la postguerra civil a Lleida (1938-1945). Publicacions de l'Abadia de Montserrat. Barcelona 1991. Fonts orals: Amadeu Solé, de Llavorsí","Arxiu Històric Comarcal de Sort, Jutjat de Primera Instància de Sort, Registre Civil. Ajuntament de Llavorsí, Registre Civil",,6,Llavorsí,Pallars Sobirà,Confirmada,Antiga,http://fossesirepressio.gencat.cat/ca/llavorsi-prat-de-gori,No,,,"(42.47486663, 1.20233238)",333,2
125806,Cementiri de Calaf,Cementiri de Calaf,1.50528789,41.73369281,No,Rebel,Soldats,"El 20 de gener de 1939 Calaf era ocupada per les tropes franquistes, però aquestes patiren diverses baixes, totes elles pertanyents a la 1ª Divisió de Navarra. Els soldats foren inhumats al cementiri i es va fer un croquis del lloc d'inhumació i un llistat dels soldats morts. S'ha de tenir en compte que si hi hagué morts per part de l'exèrcit rebel és més que possible que també n'hi haguessin del republicà,  tot i que també és probable que no fossin portats al cementiri per ser inhumats en ell.","Solé i Barjau, Queralt. Els morts clandestins. Les fosses comunes de la Guerra Civil a Catalunya (1936-1939). Catarroja: Ed. Afers, 2009.",Arxiu Municipal de Calaf,,15,Calaf,Anoia,Confirmada,Antiga,http://fossesirepressio.gencat.cat/ca/calaf-cementiri-dificilment-localitzable,No,,,"(41.73369281, 1.50528789)",925,24
125874,Cementiri els Guiamets,Cementiri els Guiamets,0.75526714,41.10136945,Sí,Republicà,Hospital Militar,"Als Guiamets el tren hospital núm. 12 provinent de La Torre de Fontaubella hi arribà el 29 de juliol de 1938. La situació era més propera al front, de manera que els ferits es podien atendre uns quilòmetres abans que no pas quan el tren era a La Torre. Com han estudiat Llauradó i Sabaté el tren hi estigué en funcionament fins el dia 5 d'agost, quan es va ordenar la seva marxa i es va substituir per un hospital habilitat en un edifici a uns cent metres de l'estació. Aquest hospital habilitat va estar en funcionament fins al final de la batalla de l'Ebre (16 de novembre de 1938) i principalment complia la funció d'evacuació de soldats ferits i de lloc de convalescència per a aquells que necessitaven uns dies per recuperar-se o bé per, definitivament, anar a un hospital de reraguarda. Justament per aquest motiu les defuncions que es registraren en aquest punt d'evacuació només foren nou, tal i com indica el Registre Civil dels Guiamets. Però els dies en que l'hospital estigué al túnel dels Guiamets es registraren 87 defuncions, sent el 31 de juliol (25 morts), l'1 d'agost (14 morts) i el 15 d'agost (21 morts).Inicialment els soldats que havien perdut la vida eren inhumats en una rasa al cementiri dels Guiaments, però aviat es va quedar petit i l'alcalde va demanar que altres poblacions del voltant (El Masroig, Capçanes) que també enterressin soldats al seu cementiri.","Llauradó, Carles; Sabaté, Albert: ""La sanitat republicana durant la batalla de l'Ebre: l'exemple del XV Cos d'Exèrcit"", a Jordi Piqué i Josep Sánchez Cervelló (Coords.): ""Guerra Civil a les comarques tarragonines (1936-1939)"".Publicacions del Cercle d'Estudis Històrics i Socials Guillem Oliver del Camp de Tarragona. Tarragona 1999. Solé i Barjau, Queralt. ""Els morts clandestins. Les fosses comunes de la Guerra Civil a Catalunya (1936-1939)"". Catarroja: Ed. Afers, 2009.",Registre Civil els Guiamets.,Punt d'Evacuació de l'Exèrcit Tren-Hospital d'evacuació núm. 12 i Villa Enriqueta,96,"Guiamets, els",Priorat,Confirmada,Antiga,http://fossesirepressio.gencat.cat/ca/guiamets-cementiri,No,,,"(41.10136945, 0.75526714)",201,35
126018,Seròs: Plana de la Lloba,Seròs: Plana de la Lloba,0.4368782,41.43934843,No,Republicà,Soldats,"Atesa la seva situació, molt propera a les línies enemigues, es pot apuntar al fet que s'hi devien inhumar soldats morts durant l'ofensiva de maig de 1938. Malgrat aquest atac, els enfrontaments es mantingueren durant molts mesos fet que provocà l'augment de morts en combat. La bibliografia que en fa referència, afirma que els morts pertanyien a la 27a Divisió de l'Exèrcit republicà.","Fonts hemerogràfiques i bibliogràfiques: Galitó, P.; Gimeno, M.; Pita, R.; Tarragona, J: Les batalles del Segre i La Noguera Pallaresa. Pagès Editors, Lleida 2006. Minguella i Piñol, J.M.: Notes sobre el Cap de Pont de Seròs. Institut d'Estudis Ilerdencs de la Diputació de Lleida, Lleida 1992. Solé Barjau, Queralt: Els morts clandestins. Les fosses comunes de la Guerra Civil a Catalunya (1936-1939). Catarroja, Ed. Afers. Barcelona 2008. Fonts orals: Oriol Riart Arnalot","Ajuntament de Seròs. Documentació per al trasllat de restes a la Santa Cruz del Valle de los Caídos. Arxiu Històric de Lleida, Fons Govern Civil.",,300 aprox.,Seròs,Segrià,Confirmada,Antiga,http://fossesirepressio.gencat.cat/ca/seros-plana-de-la-lloba,No,,,"(41.43934843, 0.4368782)",566,21
125910,Cementiri de Santa Bárbara,Cementiri de Santa Bárbara,0.49530745,40.72543749,No,Rebel,Soldats,"Santa Bàrbara, a pocs quilòmetres de Masdenverge, més allunyada del front, a la immediata reraguarda franquista, estigué molt propera a la línia de combat, sense que la població, però, hi estigués involucrada. És per aquest motiu que s'hi degué instal·lar un hospital militar i de fet la documentació així o indica. La data de les morts dels soldats van des del 29 de maig de 1938 fins el 13 de gener de 1939.","Sánchez Cervelló, Josep; Clua, Pere: La Batalla de l'Ebre: un riu de sang, editat pels Espais de la Batalla de l'Ebre, Gandesa 2005. Solé i Barjau, Queralt. Els morts clandestins. Les fosses comunes de la Guerra Civil a Catalunya (1936-1939). Catarroja: Ed. Afers, 2009.",,,114,Santa Bàrbara,Montsià,Confirmada,Antiga,http://fossesirepressio.gencat.cat/ca/santa-barbara-probablement-al-cementiri,No,,,"(40.72543749, 0.49530745)",220,41
